id	text	label
130045	2020년부터 3년간 한시로 도입한 화물차 안전운임제는 시멘트와 수출입 컨테이너를 운송하는 화물차주에게 일정 이윤을 보장하는 운임을 강제 적용하는 일종의 `최저운임` 제도다.	positive
130045	화물차주의 근로 여건을 개선하고 과적·과속 같은 위험 운전을 막는다는 명분이다.	positive
130045	다만 해외에는 유사 사례가 없다.	negative
130045	정부와 여당은 우선 제도의 장기적 운용 성과를 따져본 뒤 영속화 여부를 판단해도 늦지 않다고 판단하고 있다.	positive
130045	국토부는 앞서 이달 2~14일까지 5차에 걸친 화물연대와의 교섭에서도 3년 연장안을 카드로 제시한 것으로 알려졌다.	positive
130045	국토부와 화물연대가 공식 합의한 내용은 `안전운임제의 지속 추진`이다.	positive
130045	하지만 화물연대와 더불어민주당은 당장 일몰제 완전 폐지를 요구한다.	positive
130045	우상호 민주당 비상대책위원회 위원장은 이날 기자간담회에서 '국회가 언제까지 일몰 기간을 연장하는 바보 같은 짓을 할 거냐'며 '일몰제 폐지가 답'이라고 했다.	positive
130045	이봉주 화물연대 위원장도 같은 날 '(화물연대는) 안전운임제 일몰제를 폐지하는 것으로 받아들인다'고 말했다.	positive
130045	조오섭 민주당 의원은 안전운임 일몰제 폐지를 골자로 한 화물자동차 운수사업법 개정안도 발의했다.	positive
130045	안전운임제 연장뿐 아니라 품목 확대도 첨예한 쟁점이다.	positive
130045	지난 12일 교섭에서 결렬을 한 번 초래한 요인이기도 하고 자칫 이번 총파업과 유사한 노동계 투쟁의 불씨가 될 수 있다.	neutral
130045	화물연대는 철강재와 일반 화물(카고), 탱크로리 등 안전운임 적용 품목의 전면 확대를 요구한다.	positive
130045	어 차관은 시멘트와 컨테이너처럼 규격화한 품목에 안전운임을 도입하는 데도 시간이 많이 걸렸다.	positive
130045	나머지는 화주도 다양하고 규격화도 어려워 매우 많은 연구와 검토가 필요하다'며 사실상 신중론을 폈다.	positive
130045	향후 쟁점은 더 있다.	positive
130045	안전운임제 적용 이래 3년간 약 30~70%(개별 기업별)의 육상운송비용 상승을 겪었다고 주장하는 기업들은 운임 결정 구조를 바꿔 달라고 강하게 요구하고 있다.	positive
130045	안전운임을 결정하는 화물자동차 안전운임위원회가 노동계에 기울었다는 이유다.	positive
130045	위원회는 외부 전문가, 정부 관계자로 구성된 공익위원 4명과 화주단체(한국무역협회·한국시멘트협회), 화물연대, 화물운송사업자 대표 위원 각 3명으로 구성하는데, 화물연대와 운송사업자는 안전운임이 오를수록 이득이라 화주 측이 고립됐다는 얘기다.	positive
130045	특히 이 같은 구조로 안전운임의 급등은 물론 불합리한 각종 할증이 붙었다고 기업들은 호소한다.	positive
130045	어 차관은 '조만간 화주와 화물연대 등이 참여하는 안전운임 태스크포스(TF)를 꾸려 운임 결정 구조 등을 포괄해 논의하겠다'고 말했다.	positive
130045	기업들은 이번 총파업으로 1조6000억원이 넘는 경제적 손실과 함께 납품 지연으로 인한 계약 취소, 그로 인해 발생한 위약금, 거래처와의 관계 악화 등의 피해를 입었다.	positive
130045	파업 이후 지연된 육송 출하 물량만 30만t에 달해 냉연·선재 공장 중단까지 해야 했던 포스코는 이날 오후부터 제품을 항구로 보내기 시작했다.	positive
130045	창고·길거리에 쌓아뒀던 제품이 모두 출하되려면 열흘 넘는 시간이 필요할 전망이다.	positive
130045	선재·냉연 공장은 16일 오전부터 정상 가동에 들어간다.	positive
130045	5700여 대 규모의 생산 차질을 빚은 완성차 업계도 정상적인 생산과 완성차 탁송을 시작했다.	positive
130045	반도체 부족으로 차량 출고가 1년 이상 지연된 상황에서 화물연대가 현대자동차 울산공장 정문을 막으면서 생산 차질이 가중됐다.	positive
130045	국내 최대 무역항인 부산항을 비롯해 인천항·평택항·광양항 등 주요 항구의 터미널에서도 수출입 컨테이너 이송이 시작됐다.	positive
130045	이와 관련해 어 차관은 '개별 기업이 소송 등 법적 행동에 나설 수 있겠지만 정부로서는 피해 복구에 개입하기 어렵다'고 말했다.	positive
130045	재계는 화물연대의 운송 거부 철회와 운송 현장 복귀를 환영하면서도 총파업과 안전운임제 유지에 대해서는 비판적인 목소리를 냈다.	positive
130045	무역협회는 '국토부·화물연대가 안전운임제 지속 추진을 합의한 것에 대해 깊은 우려를 표시하며 반대 입장을 분명히 한다'고 말했다.	positive
130586	원/달러 환율이 달러당 9원 넘게 떨어지면서 원화값이 새해 첫날부터 강세를 보였고 CD금리 역시 2.88%까지 오르며 기준금리와 격차를 벌렸다.	positive
130586	새해 첫 거래일인 4일 원/달러 환율은 전 거래일인 지난달 30일보다 9.70원 내린 1154.80원에 거래를 마쳤다.	positive
130586	전문가들의 일반적인 예상을 뛰어넘는 수준으로 이는 지난달 7일(1153.30원) 이후 한 달 만에 가장 낮은 수준이다.	positive
130586	시장전문가들은 역외매도와 수출업체 네고물량, 주가상승에 따른 지난 연말 원화값 절상 분위기가 이어지고 있다고 평가했다.	positive
130586	정미영 삼성선물 팀장은 ＂우리 경제의 펀더멘털이 좋은 데다 기술적인 요인도 작용한 것으로 보인다＂고 말했다.	positive
130586	이에 따라 올해 환율에 대해선 연평균 달러당 1100원 내외, 연말 1000원대 중반을 예상하는 의견이 다수다.	positive
130586	익명을 요구한 정책당국자는 ＂일방적인 글로벌 달러 약세장은 아니어서 변동이 있겠지만 선진국에 비해 한국의 경제상황이 좋아 원화값의 완만한 강세는 예상할 수 있는 부분＂이라고 말했다.	positive
130586	한편 작년 연말 2.86%까지 올라온 CD금리는 새해 첫날 2베이시스포인트(bp) 오른 2.88%에 고시됐다.	positive
130586	이날 CD금리 상승은 산업은행이 오후에 CD 2개월물을 직전 거래일보다 5bp 높은 2.73%에 발행했기 때문이다.	positive
130586	시장에선 금리가 한국은행의 추가적인 기준금리 조정의 영향하에 박스권 장세를 형성할 것이라는 전망이 많다.	positive
130586	3월 임기가 끝나는 이성태 한은 총재가 적어도 1~2번의 소폭 금리인상을 단행하지 않겠느냐는 분석이다.	positive
130586	오석태 SC제일은행 상무는 ＂이미 한은이 올해 금리를 올릴 것이라는 신호를 여러 번 보낸 상황＂이라며 ＂시장금리와 기준금리의 괴리가 심해 소폭 금리인상의 충격은 시장에 미미할 것＂이라고 말했다.	positive
130586	그러나 이런 의견에 대해선 2분기까지 금리인상이 만만치 않을 수 있다는 반론도 있다.	positive
130586	정부가 민간경제의 자생력 회복과 서민지원정책의 지속추진을 강조하고 있어 금리인상 등 출구전략 실행이 만만치 않다는 얘기다.	negative
130812	한국채택국제회계기준(기업회계기준서 제1016호)에 따르면 유형자산의 평가는 유형자산을 취득할 때에 취득원가로 인식한 후, 유형자산을 원가모형(cost model)이나 재평가모형(revaluation model) 중에서 어느 한 방법을 선택하여 평가할 수 있다.	positive
130812	재평가모형은 원가모형과는 다르게 유형자산을 공정가치로 평가하는 방법으로, 기업이 재평가모형을 채택한 경우에는 개별 자산별로 재평가모형을 적용할 수 없고, 당해 자산이 포함되는 유형자산 분류 전체를 재평가하여야 한다.	positive
130812	기업의 투자 부문(investment center)별 단기 성과평가에 사용 가능한 지표는 투자수익률(return on investment), 잔여이익(residual income), 경제적 부가가치(economic value added) 등이 있다.	positive
130812	투자수익률은 ＇이익·투자자본＇으로 계산되며, 투자자본이 얼마나 효과적으로 운용되었는지 나타낸다.	positive
130812	그러나 투자수익률은 계산식에서 투자자본의 자본비용을 직접적으로 고려하지 않음으로써 경영자가 의사결정 시 투자자본의 자본비용이 아닌 투자 부문의 현재투자수익률을 평가기준으로 사용하는 문제를 발생시킬 수 있다.	neutral
130812	잔여이익은 ＇이익-(투자자본×최소필수자본비용)＇으로 계산되므로 최소필수자본비용이 계산에 포함돼 있어 위에 설명한 투자수익률과 같은 문제는 발생하지 않는다.	negative
130812	경제적 부가가치는 ＇세후 이익-(투자자본×가중평균세후자본비용)＇으로 계산되며, 특히 다른 평가지표와는 달리 투자자본의 결정시 총자산에서 (이자 미발생) 단기부채를 차감하여 계산한다.	positive
130658	강정원 KB금융지주 회장대행 겸 국민은행장이 8일 김중회 KB금융지주 사장을 전격 해임했다.	positive
130658	여기에 더해 부행장 5명을 새로 선임하는 대규모 인사를 단행했다.	positive
130658	낙마 이후 ＇식물 행장＇이 될 것이라는 전망이 우세했던 상황을 고려하면 뜻밖의 인사라는 평이다.	positive
130658	강 행장이 회장 내정자직 사퇴 이후 불편한 관계를 유지했던 김 사장을 보복 차원에서 제거하고 ＇친정 체제＇ 강화에 나섰다는 분석이 제기되고 있다.	neutral
130658	하지만 다른 일각에선 강 행장과 금융당국 간 사전 교감 속에 강 행장의 ＇체면 살리기＇와 함께 KB사태를 원만하게 마무리하려는 차원에서 나온 결과물이라는 해석도 나온다.	neutral
130658	강 행장은 해임에 앞서 김 사장에게 KB자산운용에 부회장직을 신설해 당분간 이 자리를 맡는 방안을 권했다.	positive
130658	KB금융 상임이사 자리에서도 물러나는 방안도 요구했던 것으로 알려졌다.	positive
130658	이에 대해 김 사장은 `자발적으로 물러난 것이 아니어서 KB금융 상임이사 자리는 내놓을 수 없었다`고 말했다.	positive
130658	강 행장과 김 사장은 평소 불편한 사이로 널리 알려졌다.	positive
130658	김 사장은 2008년 10월 황영기 전 회장과 함께 KB금융에 자리잡아 애초부터 황 전 회장 측근이라는 평을 받았다.	positive
130658	이 때문에 일각에서는 보복성 인사라는 지적이 나온다.	positive
130658	강 행장이 경질 카드를 꺼낸 것과 관련해 김 사장와의 협의 없이 자신의 입맛대로 지주 및 은행 임원 인사를 단행하기 위한 의도라는 것이다.	positive
130658	현행 지주 인사규정상 은행 임원과 계열사 사장단 및 임원 인사의 경우 지주사 사장과 반드시 협의토록 돼 있다.	positive
130658	이와 함께 금융당국의 압력으로 회장 내정자직에서 물러난 강 행장이 자신의 인사권을 내세워 금융당국과 대립각을 세우기 위한 것 아니냐는 관측도 제기됐다.	neutral
130658	하지만 이번 인사가 금융당국과의 사전 조율에 따라 이뤄졌을 것이라는 전망이 보다 설득력을 얻고 있다.	positive
130658	금융당국이나 KB 측 모두 이번 사태의 조기 해결을 바라고 있는 상황에서 굳이 다시 논란을 점화해 얻을 실익이 모두 없기 때문이다.	negative
130658	강 행장이 `지금 상황에서 최대 목표는 조직 안정`이라고 밝힌 것도 이런 해석에 힘을 실어주고 있다.	positive
130658	강 행장은 또 인사 직후 성명서를 내고 `차기 회장직에 다시 도전할 계획이 전혀 없다`면서 `당국과 대립각을 세울 의도가 없고 특정인에 대한 보복성 인사라는 주장도 사실무근`이라고 해명했다.	positive
130658	이번 인사의 가장 큰 특징은 최측근 인사를 지주사로 배치하고, 최측근들은 전면에 내세워 친정 체제를 강화했다는 점을 들 수 있다.	positive
130658	국민은행은 신탁연금그룹을 신설해 부행장을 12명에서 13명으로 증원하면서 부행장 5명을 새로 선임했다.	positive
130658	신규 선임된 부행장은 김옥찬, 최행현, 이경학, 황태성, 석용수 부행장 등  5명이다.	positive
130658	또 KB금융아카데미를 신설해 남경우 부행장대우를 원장으로 선임했다.	positive
130658	대신 강 행장의 최측근으로 분류된 최인규 전략부행장 겸 지주사 부사장과 신현갑 재무부행장 겸 부사장은 부행장 직을 내놓고 지주사에 전념토록 했다.	positive
130658	원효성 카드담당 부행장은 사임했다.	positive
130658	특히 이번 인사를 통해 외부 영입 인물들이 절반가량을 차지했던 국민은행 부행장직이 대부분 내부 출신 인사들로 채워지게 됐다.	positive
130658	KB금융지주는 또 부사장급인 준법감시인을 신설해 이민호 전 국민은행 상임법률고문을 임명했으며, 김영윤 홍보부장을 상무로 승진시켜 임원을 2명 늘렸다.	positive
130772	오는 30일 실시되는 제3회 매경TEST 응시 열기가 뜨겁다.	positive
130772	＇경제·경영 토플＇ 매경TEST가 취업과 승진을 위한 새로운 필수 ＇스펙＇으로 자리 잡으면서 각계각층에서 응시 신청이 이어지고 있다.	positive
130772	접수 마감 일주일을 앞둔 18일에는 취업을 앞둔 대학 3·4학년생을 비롯해 고교생, 회사원, 전문직, 자영업자 등 다양한 직업을 가진 응시자 수천 명이 매경TEST에 도전장을 냈다.	positive
130772	응시자 연령층도 15세부터 67세까지 광범위하다.	positive
130772	눈여겨볼 대목은 공무원 사회도 매경TEST에 주목을 하고 있다는 점이다.	positive
130772	한 경제부처 공무원이 최근 매경TEST를 공무원 인사고과에 반영해 달라는 제안서를 낸 것이다.	positive
130772	박 계장은 얼마 전 ＂경제 관련 이해력 증진 시험 점수를 공무원 평점 가산점에 적용해 달라＂는 제도 개선 과제 제안서를 본청 관세청에 제출했다.	positive
130772	박 계장은 제안서에서 ＂윤증현 기획재정부 장관이 역점을 두고 경제교육의 중요성을 강조하는 시점에서 일선 공무원이 이 부문 실무 적응 테스트를 실시할 필요가 있다＂며 ＂현재 경제언론사에서 관련 자격시험을 실시하고 있는데 경제공무원 사회에도 이를 십분 활용해 경제교육의 중요성을 가산점 제도로 연결하길 바란다＂고 말했다.	positive
130772	그는 ＂경제공무원 중에서도 관세청에서 먼저 앞장서 이 제도를 활성화한다면 선진 세관으로서 세계 최우수 관세청이 될 것으로 확신한다＂고 덧붙였다.	positive
130772	현재 ＇관세공무원 인적자원에 관한 시행규칙＇ 27조 공무원 성과평가에 관한 규정에 따르면 승진 후보자 명부 작성에 반영하는 가산점은 직무 관련 자격증, 외국어 능력 등이 있다.	positive
130772	여기에 경제/경영 이해력 인증시험에도 가산점을 주자는 게 박 계장 생각이다.	positive
130772	한편 이번 시험부터 실시하는 대학·고교생 단체 대항전에 대한 관심도 달아오르고 있다.	positive
130772	전국에서 많은 대학과 고교 동아리들이 매경TEST 단체 챔피언십에 도전장을 냈다.	positive
130772	매경TEST 단체전을 위해 친구, 동료들과 소그룹을 만들어 신청한 단체도 많다.	positive
130772	Five Brothers, YKCC, GFC 등 다양한 단체 이름이 눈에 띈다.	positive
130772	매경TEST 단체 챔피언십은 5명 이상이면 신청할 수 있고, 상위 5명 성적을 합산해 가장 높은 성적을 낸 단체에 대상 100만원을, 우수상 1개 팀에 50만원을, 장려상 3개 팀에 30만원을 수여한다.	positive
130772	매경TEST를 보려는 직장인도 빠르게 늘고 있는데, 이날 현재 직장인 신청자는 전체 중 10%를 웃돌았다.	positive
130772	매경TEST를 승진과 연수 등 인사고과에 반영하는 대기업과 공기업이 늘어난 데 따른 것으로 풀이된다.	positive
130772	실제로 C은행을 비롯한 일부 주요 금융사는 매경TEST를 정식 연수과정에 포함시키기로 했다.	positive
130800	아시아와 태평양지역 자본시장을 대표할 자본시장 국제본부가 한국에 처음으로 세워진다.	positive
130800	한국금융투자협회와 전국투자자교육협의회(회장 황건호)는 다음달 3일 서울 하얏트호텔에서 아태지역 20개국이 참석하는 아시아투자자포럼(AFIE) 창립총회를 갖고 공식 출범시킬 예정이라고 20일 밝혔다.	positive
130800	AFIE는 한국금융투자협회와 전국투자자교육협의회 주도로 결성됐으며 사무소는 금융투자협회에 설치된다.	positive
130800	특히 AFIE는 전세계 최초로 설립된 투자교육 관련 국제기구로서 한국 주도로 설립된 한국 최초의 국제본부라는 점에서 의미가 크다.	positive
130800	앞으로 아태지역 금융투자 교육시장의 새로운 장을 열 것으로 기대되고 있다.	positive
130800	황건호 회장은 ＂AFIE는 11월 서울에서 개최될 G20정상회의를 앞두고 원아시아시대를 맞아 선도적인 리더십을 발휘하기 위해 한국 주도로 결성됐다＂며 ＂한국 금융투자회사의 아시아 진출을 위한 교두보 역할을 하게 될 것이다＂고 밝혔다.	positive
130800	AFIE는 앞으로 아시아·태평양 지역의 투자자교육 활성화를 주도하게 된다.	positive
130800	건전 투자문화 육성, 투자자보호, 시장저변확대 등 역내 자본시장의 공동 발전을 도모하는 역할을 통해 아시아 자본시장을 선진화하는 데 일익을 담당하게 된다.	positive
130800	AFIE 창립회원은 한국을 비롯하여 일본, 중국, 인도, 말레이시아 등 20개국의 금융협회와 증권거래소는 물론 정부·규제감독기구 등 30개의 관련 기관들이 참여한다.	positive
130800	금투협이 AFIE를 창립하게 된 데는 최근 글로벌 금융위기 극복과정에서 자본시장 발전의 핵심 인프라로서 투자자교육의 중요성이 부각되고 있고 아시아 자본시장의 공동번영을 위한 역내 정보교류와 상호협력이 필요성이 증대되고 있다는 데 따른 판단에서다.	positive
130800	금융투자협회는 AFIE결성을 계기로 향후 세계경제의 재편과정에서 아시아 자본시장내 한국의 위상과 발언권을 강화해 아시아에서 한국 자본시장의 역할을 강화해나갈 방침이다.	positive
130800	또한 AFIE의 창립이 아시아 및 국제 금융시장에서 한국 자본시장의 위상과 리더십을 높이는 데 크게 기여할 수 있을 것으로 내다보고 있다.	positive
130800	금융투자회사의 이머징마켓 진출 기회를 확대하는 데도 큰 도움을 줄 수 있을 것으로 기대하고 있다.	positive
130735	시만텍(대표 변진석)이 유닉스, 리눅스 및 윈도우 환경을 지원하는 업계 선두 이기종 스토리지 관리 및 고가용성 솔루션인 ＇베리타스 스토리지 파운데이션(Veritas Storage Foundation)＇, ＇베리타스 클러스터 파일 시스템(Veritas Cluster File System)＇, 그리고 ＇베리타스 클러스터 서버(Veritas Cluster Server)＇ 기능을 강화했다.	positive
130735	이번 발표로 시만텍은 스토리지 활용률을 높여 현재와 미래의 스토리지 투자 효과를 극대화하고자 하는 기업 고객들에게 가상환경, 씬 프로비전 하드웨어(Thin Provisioned Hardware) 및 SSD(Solid State Drives) 등의 혁신적인 최신 스토리지 기술을 효과적으로 활용할 수 있도록 지원함은 물론 모든 종류의 스토리지 및 서버 플랫폼을 최적화 하는데 필요한 역량을 제공할 수 있게 됐다.	positive
130735	가장 눈에 띄는 개선점으로는 시만텍의 컨텐츠 인식 및 다이나믹 스토리지 계층화 기술을 통해 기업 고객들이 스토리지 배치에 대한 비용효과를 그대로 유지하면서, 동시에 완벽히 조율된 서버 및 스토리지 가시성과 정책기반의 원활한 정보이동을 가능하게 해준다는 점이다.	positive
130735	특히 ＇베리타스 스토리지 파운데이션＇은 주요 어레이와 서버 벤더의 SSD 장치를 자동으로 인지해 데이터를 저장하고 최적화할 수 있는 업계 유일의 이기종 스토리지 관리솔루션이다.	positive
130735	또한 애플리케이션과 스토리지 모두를 대체용 서버로 이동시켜야 하는 전통적인 복구 방식과 달리, ＇베리타스 클러스터 파일 시스템＇과 ＇베리타스 클러스터 서버＇는 정보 동시 접속 기능을 지원, 애플리케이션만 이동하면 되기 때문에 기업 고객들은 싱글인스턴스 오라클이나 싱글인스턴스 IBM에서 구동되는 애플리케이션 장애를 불과 수 초 내에 복원할 수 있다.	positive
130735	이를 통해 기업 고객들은 중요한 애플리케이션과 DB 환경을 위한 안전하고 관리가 용이하며 확장성과 가용성이 높은 솔루션을 생성할 수 있게 된다.	positive
130735	씬 프로비저닝 환경에 대한 지원도 한층 강화됐다.	positive
130735	크로스 플랫폼을 지원하는 업계 유일의 씬 프로비저닝 친화적 파일시스템인 ＇베리타스 클러스터 파일 시스템＇은 씬 프로비저닝 환경과의 통합을 통해 보다 향상된 스토리지 활용을 가능케 해준다.	positive
130735	특히  ＇베리타스 스토리지 파운데이션＇은 이기종 벤더들의 씬 프로비전 스토리지를 감지하고 온라인 스토리지 재활용을 자동화하는 유일한 솔루션으로써 기업 고객들이 씬 환경을 지속적으로 유지할 수 있도록 해주며, 사용자들에게 효율적인 중앙관리와 자동화된 스토리지 교정과 함께 레거시 볼륨과 씬 볼륨에 대한 전례없는 가시성을 제공한다.	positive
130735	이러한 기능들은 가상환경에까지 확대되어 기업들이 물리적/가상 스토리지 환경 모두를 보다 효과적으로 관리할 수 있도록 해준다.	positive
130735	이 같은 계층형 스토리지, 씬 프로비저닝, 가상환경 및 SSD 지원 등을 통해 ＇베리타스 스토리지 파운데이션＇은 전력효율이 가장 뛰어난 스토리지의 활용도는 높이고 효용성이 떨어지고 전력소모가 높은 스토리지는 퇴출시켜 데이터 센터의 냉각비용 및 공간을 절감시켜준다.	positive
130735	이러한 절감 효과를 통해 기업 고객들은 구체적이고 상당한 규모의 혜택을 누릴 수 있다.	positive
130735	일례로 데이터센터에서 스토리지 관리를 통해 1계층 스토리지에서 200 테라바이트를 절감할 경우 연간 전기료 절감액은 54,200 달러, CO2 발생량 감소는 960,000 파운드에 달한다.	positive
130458	원달러 환율이 사흘 연속 상승세를 이어가며 1360원대에 올라섰다.	positive
130458	12일 서울 외환시장에서 원달러 환율은 오전 9시 21분 현재 전주말보다 18.50원 상승한 1361.50원을 나타냈다.	positive
130458	이날 원달러 환율은 전주말보다 4.50원 상승한 1347.50원에 거래를 시작한 뒤 점차 상승폭이 확대되고 있다.	positive
130458	역외선물환(NDF) 시장에서 전 주말인 9일(현지 시각) 원달러 1개월물 환율이 26원 급등한 1346.50원으로 거래를 마쳐 장초반 환율 강세를 예고했다.	positive
130458	여기에다 국내 주식시장이 약세를 보이고 있는 점이 환율 강세를 이끌고 있다.	positive
130458	다만 코스피 시장에서 외국인 투자자들이 200억원 이상의 순매수를 보이며 사흘만에 ＇사자＇세로 돌아선 점이 환율 상승폭을 제한하고 있다.	positive
130458	외환시장 전문가들은 ＂외환시장 거래량이 지난해 연말에 비해 연초들어 40억달러 내외로 늘면서 시장 수급이 다소 살아나는 상황＂이라며 ＂주식시장 약세 영향으로 장초반 원달러 환율이 상승세를 보이고 있지만 상승압력 역시 크지 않은 상황＂이라고 말했다.	positive
130703	한국 외국환평형기금채권의 CDS 프리미엄이 계속 최저치를 경신하면서 영국보다 낮아졌다.	positive
130703	5년만기 외평채 CDS프리미엄은 지난 11일 75.41bp(1bp=0.01%, 75.41bp=0.7541%)를 기록하며 2008년 6월3일(78bp) 이후 가장 낮은 수치를 기록했다.	positive
130703	외평채를 구입한 투자가가 채권 부도시 이를 대신 상환해 줄 제 3자에게 채권 구입액의 0.7541%만 지급하입 된다는 의미다.	positive
130703	CDS 프리미엄이 낮아진다는 것은 외평채 부도 가능성이 그만큼 떨어지고 있다는 것을 의미한다.	positive
130703	부도 가능성이 떨어지니 대가도 줄어드는 것이다.	positive
130703	반면 영국의 이날 CDS 프리미엄은 81.55bp를 기록해 한국보다 6.14bp 높았다.	positive
130703	액면 그대로 해석하면 한국 채권의 부도 가능성보다 영국 채권의 부도 가능성이 훨씬 커졌다는 것을 뜻한다.	positive
130703	이밖에 유럽 주요 국가 가운데 이탈리아, 스페인, 포르투갈, 그리스 등도 한국보다 높다.	positive
130703	한국의 CDS프리미엄은 글로벌 금융위기가 정점으로 치달았던 2008년 10월 27일 699bp까지 치솟았다.	positive
130703	이후 상황이 안정되면서 지속적으로 하향 안정됐지만 한동안 태국 말레이시아 등 동남아 국가들보다도 높았다.	positive
130703	한국 채권이 태국이나 말레이시아 채권보다 부도 가능성이 크다는 평가를 받은 것이다.	positive
130703	하지만 2009년 하반기 급격히 안정되면서 동남아시아 국가들보다 낮아진 것은 물론 최근에는 영국 등 선진국보다 낮아졌다.	positive
130703	아시아 주요국 가운데 한국보다 CDS 프리미엄이 낮은 나라는 2조 달러 이상의 외환보유고를 갖고 있는 중국(64.83bp), 일본(70.13bp) 정도다.	positive
130703	이처럼 CDS프리미엄이 낮아진 것은 최근 한국 경제에 대한 긍정적인 전망이 줄을 잇고 있기 때문이다.	positive
130703	올해 경제 성장률이 5% 내외를 기록할 것으로 예상되는데다 경상수지 흑자가 지속될 것이란게 대체적인 전망이다.	positive
130703	여기에 2차 위기가 재정 위기에서 비롯될 수 있다는 전망이 나오는 가운데 한국 재정 상태는 비교적 양호해 이같은 위험도 적다.	positive
130703	이에 외평채 채권 부도 위험이 크게 떨어지고 있다.	positive
130703	김동완 국제금융센터 상황정보실장은 ＂긍정적인 경제전망에 따라 외국인들의 한국 경제에 대한 인식이 개선되면서 CDS프리미엄이 계속 낮아지고 있다＂고 설명했다.	positive
130703	반면 유럽 주요 국가들은 최근 재정위기설이 불거지면서 국가 부도 위험이 높아져 한국보다 CDS프리미엄이 높아졌다.	positive
130703	하지만 CDS프리미엄 하락은 경제 상황 개선 외에 다른 요소도 많이 작용한다.	positive
130703	우선 외평채 발행 물량 감소가 원인이 될 수 있다.	positive
130703	외평채는 지난해 3월 30억 달러 어치 발행 이후 발행되지 않고 있다.	negative
130703	기획재정부 관계자는 ＂지난해 발행 한도 60억 달러 가운데 30억달러만 소진한 상황에서 올해는 한도마저 20억 달러로 축소했다＂고 설명했다.	positive
130703	매년 10억 달러씩 발행하던 평시와 비교하면 여전히 많은 수준이지만 물량이 계속 줄 것으로 예상되면서 외평채에 대한 CDS 수요도 함께 줄고 있다.	positive
130703	수요가 줄면 가격이 떨어지는 것은 당연하다.	positive
130703	여기에 최근 원화값 급등 영향도 크다.	positive
130703	외환보유고 누적과 함께 원화값이 계속 상승세를 보이면 외평채 발행 필요성은 더욱 떨어진다.	positive
130703	오히려 기존 채권을 상환해 달러를 밖으로 밀어내야 한다.	positive
130703	한국은 원화값 급등이 문제되던 2007년 외평채를 발행하지 않고 만기가 돌아온 채권을 상환한 바 있다.	positive
130703	이같은 예상이 나오면서 CDS프리미엄은 떨어지고 있다.	positive
130703	앞으로 원화값이 추가로 상승할 경우 CDS 프리미엄은 지속적으로 떨어질 가능성이 크다.	positive
130703	한국은 2004년 10월 11.5bp까지 떨어졌던 경험이 있다.	positive
130703	반대로 국제경제 상황이 안좋아지면 한국의 CDS프리미엄은 다시 급등할 수 있다.	positive
130703	개방도가 커 충격을 바로 받기 때문이다.	positive
130703	위기시 동남아 국가보다 CDD 프리미엄이 높을 정도로 변동성이 큰 것은 이 때문이다.	positive
130703	외국환평형기금채권은 한국 정부가 외화를 유치하기 위해 발행하는 채권이다.	positive
130703	채권 발행 액수 만큼 외화가 국내로 유입된다.	positive
130703	CDS프리미엄은 채권 발행자가 부도를 내면 채권 구매자는 이를 상환받지 못한다.	negative
130703	이같은 위험을 피하기 위해 제 3자에게 대가를 주고 채권 부도시 채권을 대신 상환받는다.	positive
130703	이때 지급하는 대가가 CDS프리미엄이다.	positive
130703	예를 들어 A국 외평채 CDS 프리미엄이 100bp(1%)라면 1000만달러어치 채권 구입시 1000만 달러의 1%인 10만 달러를 누군가에게 지급하면 채권 부도시 이 사람에게서 1000만달러를 대신 받을 수 있다.	positive
130626	한 점포에서 은행 업무와 증권 업무를 동시에 볼 수 있는 복합점포가 확산되고 있다.	positive
130626	KB금융그룹은 6일 국민은행 압구정PB센터에 은행·증권 간 교차 판매, 소개/공동영업, 복합상품 판매가 가능한 복합점포 1호점을 개설했다.	positive
130626	복합점포는 은행 PB센터 안에 증권점포가 운영되는 ＇점포 속 점포(BIB·Branch In Branch) 형태로, 복합점포를 방문하는 고객은 은행 업무뿐만 아니라 주식 직접투자, 채권, 랩어카운트, 사모펀드 등 원스톱 자산관리 서비스를 받게 된다.	positive
130626	KB 관계자는 ＂2월 중 도곡PB센터에도 복합점포를 개설할 예정＂이라며 ＂우선 PB센터 내 복합점포를 운영한 후 개인영업점의 대형 VIP 라운지를 중심으로 확대할 방침＂이라고 밝혔다.	positive
130626	그간 복합점포는 은행/증권 업무의 ＇원스톱 서비스＇라는 매력에도 불구하고 제대로 된 대접을 받지 못해 왔다.	negative
130626	대고객 이미지를 고려해 일반 은행들은 영업지점 내에 증권사 지점 설치를 달갑게 생각하지 않는 경우가 많았기 때문이다.	negative
130626	또한 은행과 증권사 간 성과보상이 제대로 이뤄지지 못한 점도 한몫했다.	negative
130626	우리금융이 2007년 32개에 달하던 복합점포를 모두 폐쇄한 것도 이 같은 이유 때문이다.	positive
130626	그러나 금융지주들의 복합상품 출시가 본격화하면서 상황은 달라졌다.	positive
130626	대표적 복합금융상품인 KB금융의 ＇KB 플러스타 통장＇은 지난해 4월 출시 이후 29만계좌를 유치해 KB 최대 히트상품에 이름을 올렸다.	positive
130626	시중은행 관계자는 ＂복합금융상품이 대세가 되고, 은행을 벗어난 금융지주 형태 영업이 본격화하면 복합점포가 대세가 될 수밖에 없다＂고 전망했다.	positive
